(0.11, 0.16, -0.01)
(0.18, 0.17, -0.02)
(0.21, 0.17, -0.03)
(0.25, 0.18, -0.03)
(0.33, 0.20, -0.04)
(0.39, 0.21, -0.05)
(0.44, 0.22, -0.05)
(0.55, 0.24, -0.07)
(0.61, 0.25, -0.07)
(0.70, 0.27, -0.09)
(0.80, 0.28, -0.10)
(0.90, 0.30, -0.11)
(0.98, 0.32, -0.12)
(1.13, 0.34, -0.14)
(1.21, 0.36, -0.15)
(1.30, 0.38, -0.16)
(1.39, 0.39, -0.17)
(1.50, 0.41, -0.18)
(1.71, 0.45, -0.21)
(1.71, 0.45, -0.21)
(1.95, 0.49, -0.24)
(2.11, 0.52, -0.26)
(2.22, 0.54, -0.27)
(2.34, 0.56, -0.28)
(2.58, 0.61, -0.31)
(2.69, 0.63, -0.32)
(2.81, 0.65, -0.34)
(2.93, 0.67, -0.35)
(3.08, 0.70, -0.37)
(3.24, 0.72, -0.39)
(3.41, 0.76, -0.40)
(3.72, 0.81, -0.44)
(3.88, 0.84, -0.46)
(4.06, 0.87, -0.48)
(4.06, 0.87, -0.48)
(4.33, 0.91, -0.51)
(4.50, 0.94, -0.53)
(4.66, 0.97, -0.54)
(4.90, 1.01, -0.57)
(5.07, 1.04, -0.59)
(5.26, 1.07, -0.61)
(5.46, 1.10, -0.63)
(5.62, 1.13, -0.65)
(5.80, 1.16, -0.67)
(6.16, 1.22, -0.70)
(6.34, 1.25, -0.72)
(6.54, 1.28, -0.74)
(6.73, 1.31, -0.76)
(6.92, 1.34, -0.78)
(7.13, 1.38, -0.80)
(7.13, 1.38, -0.80)
(7.48, 1.43, -0.84)
(7.66, 1.46, -0.85)
(7.84, 1.49, -0.87)
(8.06, 1.52, -0.89)
(8.26, 1.56, -0.91)
(8.51, 1.59, -0.94)
(8.68, 1.62, -0.95)
(9.04, 1.67, -0.98)
(9.19, 1.69, -1.00)
(9.33, 1.72, -1.01)
(9.50, 1.74, -1.03)
(9.68, 1.77, -1.04)
(9.90, 1.80, -1.06)
(10.10, 1.83, -1.08)
(10.31, 1.85, -1.09)
(10.61, 1.90, -1.12)
(10.81, 1.92, -1.14)
(11.09, 1.96, -1.16)
(11.22, 1.98, -1.17)
(11.47, 2.01, -1.19)
(11.62, 2.03, -1.20)
(11.82, 2.06, -1.21)
(12.09, 2.09, -1.23)
(12.22, 2.10, -1.24)
(12.35, 2.12, -1.25)
(12.62, 2.15, -1.27)
(12.75, 2.17, -1.27)
(13.03, 2.20, -1.29)
(13.19, 2.21, -1.30)
(13.32, 2.23, -1.31)
(13.56, 2.25, -1.32)
(13.69, 2.26, -1.33)
(13.85, 2.28, -1.33)
(14.11, 2.30, -1.35)
(14.22, 2.31, -1.35)
(14.45, 2.33, -1.36)
(14.55, 2.34, -1.36)
(14.77, 2.36, -1.37)
(14.88, 2.36, -1.37)
(15.03, 2.37, -1.37)
(15.20, 2.38, -1.38)
(15.33, 2.39, -1.38)
(15.52, 2.40, -1.38)
(15.61, 2.40, -1.38)
(15.80, 2.41, -1.38)
(15.80, 2.41, -1.38)
(15.99, 2.42, -1.38)
(16.20, 2.42, -1.38)
(16.29, 2.43, -1.38)
(16.48, 2.43, -1.37)
(16.58, 2.44, -1.37)
(16.76, 2.44, -1.37)
(16.86, 2.45, -1.37)
(16.96, 2.45, -1.37)
(17.11, 2.45, -1.37)
(17.25, 2.46, -1.36)
(17.44, 2.46, -1.36)
(17.53, 2.47, -1.36)
(17.72, 2.47, -1.35)
(17.84, 2.48, -1.35)
(17.94, 2.48, -1.35)
(17.94, 2.48, -1.35)
(18.17, 2.48, -1.34)
(18.39, 2.49, -1.33)
(18.49, 2.49, -1.33)
(18.66, 2.50, -1.32)
(18.75, 2.50, -1.32)
(18.92, 2.50, -1.31)
(19.02, 2.51, -1.31)
(19.21, 2.51, -1.30)
(19.30, 2.51, -1.29)
(19.47, 2.52, -1.29)
(19.55, 2.52, -1.28)
(19.73, 2.52, -1.27)
(19.88, 2.53, -1.27)
(19.96, 2.53, -1.26)
(20.14, 2.53, -1.25)
(20.23, 2.53, -1.25)
(20.40, 2.54, -1.24)
(20.48, 2.54, -1.23)
(20.64, 2.54, -1.22)
(20.73, 2.54, -1.21)
(20.90, 2.55, -1.20)
(21.06, 2.55, -1.19)
(21.14, 2.55, -1.19)
(21.31, 2.56, -1.17)
(21.39, 2.56, -1.17)
(21.56, 2.56, -1.16)
(21.64, 2.56, -1.15)
(21.79, 2.57, -1.14)
(21.96, 2.57, -1.12)
(21.96, 2.57, -1.12)
(22.15, 2.57, -1.11)
(22.28, 2.57, -1.10)
(22.41, 2.58, -1.08)
(22.52, 2.58, -1.07)
(22.69, 2.58, -1.06)
(22.77, 2.58, -1.05)
(22.86, 2.58, -1.04)
(22.97, 2.58, -1.03)
(23.17, 2.59, -1.01)
(23.33, 2.59, -0.99)
(23.40, 2.59, -0.99)
(23.56, 2.59, -0.97)
(23.64, 2.60, -0.96)
(23.79, 2.60, -0.94)
(23.87, 2.60, -0.93)
(24.06, 2.60, -0.91)
(24.17, 2.60, -0.90)
(24.25, 2.60, -0.89)
(24.40, 2.61, -0.87)
(24.47, 2.61, -0.86)
(24.62, 2.61, -0.84)
(24.73, 2.61, -0.83)
(24.81, 2.61, -0.82)
(24.96, 2.62, -0.80)
(25.11, 2.62, -0.78)
(25.18, 2.62, -0.77)
(25.27, 2.62, -0.76)
(25.42, 2.62, -0.74)
(25.50, 2.62, -0.73)
(25.65, 2.63, -0.70)
(25.79, 2.63, -0.68)
(25.86, 2.63, -0.67)
(26.01, 2.63, -0.65)
(26.08, 2.63, -0.64)
(26.22, 2.63, -0.62)
(26.28, 2.63, -0.60)
(26.43, 2.64, -0.58)
(26.49, 2.64, -0.57)
(26.64, 2.64, -0.55)
(26.78, 2.64, -0.52)
(26.84, 2.64, -0.51)
(26.97, 2.65, -0.49)
(27.04, 2.65, -0.48)
(27.18, 2.65, -0.45)
(27.25, 2.65, -0.44)
(27.31, 2.65, -0.43)
(27.44, 2.65, -0.40)
(27.59, 2.66, -0.37)
(27.65, 2.66, -0.36)
(27.78, 2.66, -0.33)
(27.85, 2.66, -0.32)
(27.99, 2.66, -0.29)
(28.05, 2.67, -0.28)
(28.14, 2.67, -0.26)
(28.24, 2.67, -0.23)
(28.36, 2.67, -0.20)
(28.44, 2.67, -0.18)
(28.57, 2.67, -0.15)
(28.64, 2.68, -0.13)
(28.76, 2.68, -0.09)
(28.82, 2.68, -0.08)
(28.96, 2.68, -0.03)
(29.04, 2.68, 0.00)
(29.10, 2.68, 0.02)
(29.21, 2.68, 0.06)
(29.32, 2.69, 0.10)
(29.38, 2.69, 0.12)
(29.49, 2.69, 0.17)
(29.55, 2.69, 0.19)
(29.66, 2.69, 0.24)
(29.72, 2.69, 0.27)
(29.83, 2.69, 0.32)
(29.93, 2.69, 0.37)
(29.99, 2.69, 0.39)
(30.10, 2.69, 0.45)
(30.14, 2.69, 0.47)
(30.25, 2.70, 0.53)
(30.30, 2.70, 0.56)
(30.40, 2.70, 0.61)
(30.50, 2.70, 0.67)
(30.55, 2.70, 0.70)
(30.65, 2.70, 0.76)
(30.71, 2.70, 0.80)
(30.81, 2.70, 0.86)
(30.86, 2.70, 0.89)
(30.96, 2.70, 0.96)
(31.06, 2.70, 1.03)
(31.11, 2.70, 1.06)
(31.20, 2.70, 1.13)
(31.25, 2.70, 1.16)
(31.34, 2.70, 1.24)
(31.44, 2.70, 1.31)
(31.49, 2.70, 1.35)
(31.59, 2.70, 1.43)
(31.64, 2.70, 1.47)
(31.74, 2.70, 1.55)
(31.78, 2.71, 1.59)
(31.88, 2.71, 1.67)
(31.92, 2.71, 1.71)
(32.02, 2.71, 1.79)
(32.11, 2.71, 1.87)
(32.15, 2.71, 1.92)
(32.25, 2.71, 2.01)
(32.30, 2.71, 2.05)
(32.39, 2.71, 2.14)
(32.44, 2.71, 2.19)
(32.48, 2.71, 2.23)
(32.57, 2.71, 2.32)
(32.67, 2.71, 2.42)
(32.72, 2.71, 2.47)
(32.81, 2.71, 2.57)
(32.90, 2.71, 2.67)
(32.95, 2.71, 2.71)
(33.04, 2.71, 2.82)
(33.09, 2.72, 2.87)
(33.18, 2.72, 2.97)
(33.23, 2.72, 3.02)
(33.31, 2.72, 3.12)
(33.36, 2.72, 3.18)
(33.45, 2.72, 3.28)
(33.54, 2.72, 3.39)
(33.58, 2.72, 3.44)
(33.67, 2.72, 3.55)
(33.72, 2.72, 3.61)
(33.81, 2.72, 3.72)
(33.85, 2.73, 3.77)
(33.95, 2.73, 3.89)
(33.99, 2.73, 3.94)
(34.08, 2.73, 4.06)
(34.17, 2.73, 4.18)
(34.22, 2.73, 4.23)
(34.31, 2.73, 4.36)
(34.35, 2.73, 4.42)
(34.44, 2.74, 4.53)
(34.49, 2.74, 4.59)
(34.58, 2.74, 4.72)
(34.68, 2.74, 4.85)
(34.68, 2.74, 4.85)
(34.82, 2.75, 5.04)
(34.86, 2.75, 5.10)
(34.95, 2.75, 5.23)
(35.00, 2.75, 5.29)
(35.10, 2.75, 5.42)
(35.19, 2.76, 5.55)
(35.23, 2.76, 5.62)
(35.33, 2.76, 5.75)
(35.37, 2.76, 5.81)
(35.46, 2.77, 5.94)
(35.56, 2.77, 6.08)
(35.60, 2.77, 6.14)
(35.70, 2.77, 6.28)
(35.75, 2.78, 6.36)
(35.81, 2.78, 6.44)
(35.90, 2.78, 6.58)
(36.01, 2.79, 6.72)
(36.10, 2.79, 6.87)
(36.18, 2.79, 6.98)
(36.25, 2.80, 7.08)
(36.30, 2.80, 7.16)
(36.41, 2.80, 7.32)
(36.46, 2.81, 7.39)
(36.57, 2.81, 7.55)
(36.62, 2.82, 7.63)
(36.74, 2.83, 7.82)
(36.80, 2.83, 7.92)
(36.92, 2.85, 8.14)
(37.05, 2.86, 8.37)
(37.12, 2.88, 8.50)
(37.12, 2.88, 8.50)
(37.29, 2.90, 8.84)
(37.48, 2.94, 9.20)
(37.62, 2.97, 9.50)
(37.69, 2.98, 9.65)
(37.85, 3.01, 9.99)
(37.93, 3.03, 10.17)
(38.04, 3.06, 10.42)
(38.19, 3.10, 10.76)
(38.26, 3.11, 10.92)
(38.41, 3.15, 11.29)
(38.56, 3.20, 11.68)
(38.64, 3.22, 11.87)
(38.78, 3.26, 12.25)
(38.86, 3.29, 12.44)
(38.86, 3.29, 12.44)
(39.09, 3.36, 13.07)
(39.22, 3.41, 13.46)
(39.28, 3.43, 13.63)
(39.39, 3.48, 13.99)
(39.45, 3.50, 14.17)
(39.56, 3.55, 14.54)
(39.66, 3.60, 14.91)
(39.71, 3.62, 15.09)
(39.81, 3.67, 15.46)
(39.85, 3.69, 15.63)
(39.92, 3.74, 15.97)
(39.95, 3.77, 16.13)
(40.01, 3.81, 16.45)
(40.03, 3.84, 16.61)
(40.05, 3.86, 16.77)
(40.09, 3.93, 17.20)
(40.10, 3.95, 17.33)
(40.10, 3.99, 17.59)
(40.09, 4.01, 17.72)
(40.07, 4.06, 17.97)
(40.04, 4.11, 18.24)
(40.01, 4.13, 18.39)
(39.95, 4.19, 18.67)
(39.92, 4.21, 18.79)
(39.84, 4.26, 19.05)
(39.75, 4.31, 19.30)
(39.70, 4.34, 19.43)
(39.59, 4.39, 19.71)
(39.54, 4.42, 19.83)
(39.47, 4.45, 19.97)
(39.27, 4.53, 20.38)
(39.20, 4.56, 20.51)
(39.05, 4.62, 20.77)
(38.97, 4.65, 20.90)
(38.80, 4.71, 21.19)
(38.62, 4.77, 21.45)
(38.53, 4.79, 21.58)
(38.34, 4.86, 21.86)
(38.24, 4.89, 22.00)
(38.02, 4.95, 22.29)
(37.82, 5.01, 22.54)
(37.72, 5.04, 22.67)
(37.48, 5.11, 22.95)
(37.37, 5.14, 23.09)
(37.25, 5.17, 23.22)
(37.03, 5.23, 23.48)
(36.79, 5.29, 23.74)
(36.56, 5.35, 23.99)
(36.44, 5.38, 24.11)
(36.18, 5.44, 24.37)
(36.07, 5.47, 24.49)
(35.80, 5.53, 24.75)
(35.54, 5.59, 25.00)
(35.42, 5.62, 25.12)
(35.14, 5.68, 25.38)
(35.01, 5.71, 25.50)
(34.75, 5.76, 25.74)
(34.60, 5.79, 25.87)
(34.34, 5.85, 26.10)
(34.21, 5.87, 26.21)
(33.94, 5.93, 26.44)
(33.67, 5.98, 26.66)
(33.55, 6.00, 26.76)
(33.26, 6.05, 27.00)
(33.13, 6.08, 27.10)
(32.87, 6.12, 27.31)
(32.62, 6.17, 27.50)
(32.49, 6.19, 27.60)
(32.23, 6.23, 27.80)
(32.08, 6.26, 27.91)
(31.93, 6.28, 28.02)
(31.66, 6.32, 28.22)
(31.53, 6.34, 28.31)
(31.40, 6.36, 28.40)
(31.14, 6.39, 28.58)
(31.14, 6.39, 28.58)
(30.74, 6.44, 28.85)
(30.63, 6.45, 28.93)
(30.51, 6.47, 29.00)
(30.34, 6.48, 29.11)
(30.17, 6.50, 29.22)
(29.95, 6.52, 29.36)
(29.85, 6.53, 29.41)
(29.65, 6.54, 29.53)
(29.56, 6.54, 29.58)
(29.39, 6.55, 29.68)
(29.31, 6.55, 29.72)
(29.16, 6.55, 29.79)
(29.10, 6.55, 29.83)
(28.95, 6.55, 29.90)
(28.95, 6.55, 29.90)
(28.78, 6.55, 29.99)
(28.60, 6.55, 30.08)
(28.52, 6.55, 30.12)
(28.44, 6.55, 30.16)
(28.29, 6.55, 30.23)
(28.21, 6.55, 30.27)
(28.13, 6.55, 30.31)
(27.95, 6.55, 30.39)
(27.87, 6.55, 30.43)
(27.80, 6.55, 30.47)
(27.65, 6.55, 30.53)
(27.55, 6.55, 30.58)
(27.43, 6.55, 30.64)
(27.43, 6.55, 30.64)
(27.30, 6.55, 30.69)
(27.17, 6.55, 30.75)
(27.04, 6.55, 30.81)
(26.96, 6.55, 30.85)
(26.89, 6.55, 30.88)
(26.73, 6.55, 30.95)
(26.66, 6.55, 30.97)
(26.59, 6.55, 31.00)
(26.46, 6.55, 31.06)
(26.34, 6.55, 31.11)
(26.28, 6.55, 31.13)
(26.16, 6.55, 31.18)
(26.10, 6.55, 31.20)
(25.98, 6.55, 31.25)
(25.92, 6.55, 31.27)
(25.79, 6.55, 31.32)
(25.68, 6.55, 31.37)
(25.62, 6.55, 31.39)
(25.50, 6.55, 31.43)
(25.44, 6.55, 31.45)
(25.33, 6.55, 31.49)
(25.27, 6.55, 31.51)
(25.16, 6.55, 31.55)
(25.05, 6.55, 31.59)
(25.00, 6.55, 31.61)
(24.88, 6.55, 31.65)
(24.83, 6.55, 31.66)
(24.71, 6.55, 31.70)
(24.60, 6.55, 31.74)
(24.54, 6.55, 31.76)
(24.48, 6.55, 31.78)
(24.42, 6.55, 31.79)
(24.30, 6.55, 31.83)
(24.18, 6.55, 31.86)
(24.13, 6.55, 31.88)
(24.01, 6.55, 31.91)
(23.90, 6.55, 31.95)
(23.84, 6.55, 31.96)
(23.74, 6.55, 31.99)
(23.69, 6.55, 32.00)
(23.69, 6.55, 32.00)
(23.51, 6.55, 32.05)
(23.42, 6.55, 32.07)
(23.30, 6.55, 32.10)
(23.25, 6.55, 32.11)
(23.19, 6.55, 32.12)
(23.09, 6.55, 32.15)
(23.09, 6.55, 32.15)
(22.95, 6.55, 32.18)
(22.87, 6.55, 32.19)
(22.72, 6.55, 32.23)
(22.67, 6.55, 32.24)
(22.56, 6.55, 32.26)
(22.46, 6.55, 32.28)
(22.41, 6.55, 32.28)
(22.31, 6.55, 32.30)
(22.21, 6.55, 32.32)
(22.17, 6.55, 32.33)
(22.06, 6.55, 32.35)
(21.96, 6.55, 32.36)
(21.90, 6.55, 32.37)
(21.80, 6.55, 32.39)
(21.80, 6.55, 32.39)
(21.62, 6.55, 32.41)
(21.56, 6.55, 32.42)
(21.46, 6.55, 32.43)
(21.40, 6.55, 32.44)
(21.30, 6.55, 32.45)
(21.25, 6.55, 32.46)
(21.14, 6.55, 32.47)
(21.04, 6.55, 32.48)
(20.99, 6.55, 32.49)
(20.89, 6.55, 32.50)
(20.78, 6.55, 32.51)
(20.73, 6.55, 32.52)
(20.62, 6.55, 32.52)
(20.57, 6.55, 32.53)
(20.52, 6.55, 32.53)
(20.36, 6.55, 32.55)
(20.31, 6.55, 32.55)
(20.20, 6.55, 32.56)
(20.15, 6.55, 32.56)
(20.04, 6.55, 32.57)
(19.93, 6.55, 32.58)
(19.88, 6.55, 32.58)
(19.77, 6.55, 32.58)
(19.66, 6.55, 32.59)
(19.61, 6.55, 32.59)
(19.50, 6.55, 32.60)
(19.44, 6.55, 32.60)
(19.33, 6.55, 32.60)
(19.22, 6.55, 32.61)
(19.17, 6.55, 32.61)
(19.06, 6.55, 32.61)
(18.95, 6.55, 32.62)
(18.90, 6.55, 32.62)
(18.80, 6.55, 32.62)
(18.69, 6.55, 32.62)
(18.63, 6.55, 32.62)
(18.53, 6.55, 32.62)
(18.41, 6.55, 32.63)
(18.31, 6.55, 32.63)
(18.24, 6.55, 32.63)
(18.12, 6.55, 32.63)
(18.06, 6.55, 32.63)
(17.94, 6.55, 32.63)
(17.88, 6.55, 32.63)
(17.75, 6.55, 32.63)
(17.75, 6.55, 32.63)
(17.55, 6.55, 32.62)
(17.47, 6.56, 32.62)
(17.40, 6.56, 32.61)
(17.26, 6.57, 32.60)
(17.20, 6.57, 32.60)
(17.07, 6.58, 32.58)
(17.00, 6.59, 32.57)
(16.86, 6.60, 32.55)
(16.73, 6.62, 32.52)
(16.66, 6.63, 32.51)
(16.52, 6.65, 32.48)
(16.44, 6.66, 32.47)
(16.31, 6.68, 32.43)
(16.24, 6.69, 32.42)
(16.16, 6.70, 32.40)
(16.02, 6.73, 32.36)
(15.95, 6.74, 32.34)
(15.83, 6.77, 32.30)
(15.63, 6.81, 32.24)
(15.55, 6.82, 32.21)
(15.47, 6.84, 32.19)
(15.29, 6.88, 32.12)
(15.22, 6.90, 32.10)
(15.06, 6.94, 32.04)
(14.98, 6.96, 32.00)
(14.90, 6.98, 31.97)
(14.74, 7.02, 31.91)
(14.66, 7.04, 31.87)
(14.49, 7.09, 31.80)
(14.41, 7.11, 31.76)
(14.41, 7.11, 31.76)
(14.22, 7.17, 31.68)
(14.02, 7.23, 31.58)
(13.94, 7.26, 31.54)
(13.77, 7.31, 31.46)
(13.69, 7.33, 31.42)
(13.53, 7.39, 31.34)
(13.45, 7.41, 31.30)
(13.29, 7.47, 31.21)
(13.21, 7.50, 31.17)
(13.08, 7.54, 31.09)
(12.96, 7.58, 31.03)
(12.84, 7.63, 30.96)
(12.70, 7.68, 30.88)
(12.58, 7.72, 30.81)
(12.47, 7.76, 30.74)
(12.30, 7.83, 30.64)
(12.13, 7.89, 30.53)
(12.05, 7.92, 30.48)
(11.87, 7.99, 30.37)
(11.79, 8.03, 30.32)
(11.61, 8.10, 30.20)
(11.51, 8.14, 30.13)
(11.41, 8.18, 30.07)
(11.32, 8.22, 30.01)
(11.12, 8.30, 29.87)
(11.02, 8.34, 29.80)
(10.85, 8.41, 29.69)
(10.77, 8.45, 29.62)
(10.58, 8.53, 29.49)
(10.48, 8.57, 29.42)
(10.48, 8.57, 29.42)
(10.22, 8.69, 29.23)
(10.06, 8.76, 29.10)
(9.97, 8.80, 29.04)
(9.88, 8.84, 28.97)
(9.70, 8.92, 28.84)
(9.54, 9.00, 28.71)
(9.45, 9.04, 28.64)
(9.28, 9.12, 28.51)
(9.20, 9.16, 28.44)
(9.02, 9.25, 28.29)
(8.94, 9.28, 28.23)
(8.76, 9.37, 28.08)
(8.69, 9.40, 28.02)
(8.48, 9.51, 27.85)
(8.48, 9.51, 27.85)
(8.28, 9.60, 27.68)
(8.15, 9.67, 27.57)
(7.95, 9.77, 27.40)
(7.87, 9.81, 27.32)
(7.70, 9.89, 27.17)
(7.60, 9.94, 27.09)
(7.51, 9.99, 27.00)
(7.33, 10.08, 26.84)
(7.25, 10.13, 26.77)
(7.07, 10.22, 26.61)
(6.99, 10.26, 26.53)
(6.81, 10.35, 26.36)
(6.73, 10.40, 26.29)
(6.55, 10.49, 26.12)
(6.47, 10.54, 26.04)
(6.29, 10.63, 25.87)
(6.20, 10.68, 25.78)
(6.02, 10.78, 25.61)
(5.94, 10.82, 25.53)
(5.77, 10.91, 25.35)
(5.69, 10.96, 25.28)
(5.52, 11.05, 25.11)
(5.37, 11.13, 24.96)
(5.29, 11.17, 24.87)
(5.12, 11.27, 24.70)
(5.05, 11.31, 24.62)
(4.87, 11.41, 24.44)
(4.79, 11.45, 24.36)
(4.64, 11.54, 24.19)
(4.49, 11.62, 24.03)
(4.49, 11.62, 24.03)
(4.25, 11.76, 23.77)
(4.16, 11.81, 23.68)
(3.99, 11.90, 23.49)
(3.92, 11.95, 23.41)
(3.75, 12.04, 23.22)
(3.67, 12.09, 23.13)
(3.57, 12.15, 23.02)
(3.46, 12.22, 22.88)
(3.28, 12.32, 22.69)
(3.21, 12.36, 22.60)
(3.06, 12.45, 22.42)
(2.90, 12.54, 22.24)
(2.82, 12.59, 22.14)
(2.73, 12.64, 22.04)
(2.65, 12.69, 21.93)
(2.49, 12.79, 21.74)
(2.33, 12.88, 21.54)
(2.26, 12.93, 21.45)
(2.11, 13.02, 21.27)
(2.04, 13.06, 21.18)
(1.89, 13.15, 20.99)
(1.82, 13.19, 20.90)
(1.68, 13.27, 20.73)
(1.54, 13.36, 20.54)
(1.46, 13.41, 20.43)
(1.32, 13.50, 20.25)
(1.25, 13.54, 20.16)
(1.10, 13.63, 19.95)
(1.02, 13.68, 19.85)
(0.95, 13.72, 19.75)
(0.81, 13.81, 19.56)
(0.73, 13.86, 19.45)
(0.60, 13.94, 19.26)
(0.47, 14.02, 19.09)
(0.41, 14.06, 18.99)
(0.28, 14.14, 18.81)
(0.21, 14.18, 18.71)
(0.09, 14.26, 18.53)
(-0.03, 14.34, 18.35)
(-0.09, 14.38, 18.26)
(-0.21, 14.45, 18.07)
(-0.27, 14.49, 17.99)
(-0.39, 14.56, 17.81)
(-0.49, 14.63, 17.64)
(-0.55, 14.67, 17.56)
(-0.66, 14.74, 17.38)
(-0.78, 14.81, 17.19)
(-0.83, 14.85, 17.10)
(-0.93, 14.91, 16.93)
(-1.04, 14.98, 16.75)
(-1.10, 15.02, 16.66)
(-1.19, 15.08, 16.49)
(-1.29, 15.15, 16.31)
(-1.34, 15.18, 16.23)
(-1.45, 15.25, 16.04)
(-1.55, 15.31, 15.86)
(-1.60, 15.35, 15.78)
(-1.70, 15.41, 15.59)
(-1.74, 15.44, 15.50)
(-1.84, 15.51, 15.32)
(-1.93, 15.57, 15.15)
(-1.98, 15.60, 15.05)
(-2.07, 15.66, 14.86)
(-2.12, 15.69, 14.78)
(-2.20, 15.75, 14.60)
(-2.29, 15.81, 14.41)
(-2.33, 15.83, 14.33)
(-2.41, 15.89, 14.16)
(-2.49, 15.94, 13.98)
(-2.54, 15.97, 13.89)
(-2.58, 16.00, 13.79)
(-2.66, 16.05, 13.60)
(-2.74, 16.10, 13.43)
(-2.77, 16.13, 13.34)
(-2.84, 16.17, 13.17)
(-2.91, 16.22, 13.00)
(-2.94, 16.24, 12.91)
(-3.01, 16.29, 12.73)
(-3.04, 16.31, 12.65)
(-3.08, 16.34, 12.54)
(-3.13, 16.37, 12.41)
(-3.21, 16.42, 12.19)
(-3.23, 16.44, 12.11)
(-3.30, 16.48, 11.92)
(-3.35, 16.52, 11.76)
(-3.37, 16.53, 11.68)
(-3.42, 16.57, 11.51)
(-3.47, 16.60, 11.34)
(-3.49, 16.62, 11.26)
(-3.54, 16.65, 11.08)
(-3.54, 16.65, 11.08)
(-3.59, 16.68, 10.89)
(-3.64, 16.72, 10.68)
(-3.66, 16.73, 10.59)
(-3.69, 16.75, 10.44)
(-3.71, 16.76, 10.36)
(-3.73, 16.78, 10.20)
(-3.76, 16.80, 10.04)
(-3.78, 16.81, 9.97)
(-3.80, 16.83, 9.81)
(-3.81, 16.84, 9.72)
(-3.83, 16.85, 9.57)
(-3.85, 16.86, 9.42)
(-3.86, 16.87, 9.34)
(-3.87, 16.88, 9.19)
(-3.88, 16.88, 9.12)
(-3.89, 16.89, 8.96)
(-3.89, 16.90, 8.81)
(-3.90, 16.90, 8.67)
(-3.90, 16.90, 8.60)
(-3.90, 16.90, 8.45)
(-3.90, 16.90, 8.30)
(-3.90, 16.90, 8.24)
(-3.89, 16.90, 8.08)
(-3.89, 16.90, 7.94)
(-3.89, 16.90, 7.86)
(-3.88, 16.90, 7.71)
(-3.87, 16.90, 7.55)
(-3.87, 16.90, 7.47)
(-3.86, 16.90, 7.31)
(-3.85, 16.90, 7.15)
(-3.84, 16.90, 6.99)
(-3.83, 16.90, 6.90)
(-3.81, 16.90, 6.72)
(-3.81, 16.90, 6.63)
(-3.79, 16.90, 6.46)
(-3.77, 16.90, 6.29)
(-3.76, 16.90, 6.19)
(-3.75, 16.90, 6.01)
(-3.73, 16.90, 5.83)
